row,topic1,topic2,topic3,topic4,topic5
182053.0,0.0339787169935,0.0342859586945,0.863842685591,0.0336690282658,0.0342236104551
182234.0,0.0339786218573,0.0342768426367,0.863852451335,0.0336689930278,0.0342230911434
182288.0,0.0254295220108,0.0257181891252,0.0259221370489,0.0251549981776,0.897775153638
182431.0,0.0513934762263,0.794424596643,0.0516244066867,0.0508263448759,0.051731175568
182515.0,0.0341525073567,0.0340880256037,0.0339752636515,0.0342650484846,0.863519154903
182542.0,0.0675438115627,0.0686268656356,0.72852414661,0.0669866632793,0.0683185129126
182629.0,0.834790325641,0.0416179719822,0.0413660522004,0.0409742846301,0.0412513655467
182656.0,0.0203228771783,0.638613933743,0.0203534438432,0.0207273589218,0.299982386314
182702.0,0.0338557412071,0.0336822460053,0.0340126063287,0.034197814094,0.864251592365
182707.0,0.897344280793,0.0257039724602,0.0256367618711,0.0254597925866,0.0258551922889
182869.0,0.0291432082428,0.0293627139157,0.0291466916705,0.0292004969079,0.883146889263
183501.0,0.0204431450368,0.219041845804,0.0205081973299,0.0205381907046,0.719468621125
183559.0,0.0204889968359,0.452695854842,0.0207871708245,0.485317446241,0.0207105312572
183889.0,0.0514866073326,0.794737608481,0.0512306583953,0.0508255732242,0.0517195525666
183987.0,0.0292438110086,0.523330823645,0.029337851341,0.0293476713053,0.3887398427
184076.0,0.0406995891418,0.0408084746707,0.836755668679,0.0405055923574,0.0412306751515
184145.0,0.0228115316939,0.0225353042108,0.0229735707875,0.0223449004264,0.909334692881
184492.0,0.0339785978794,0.0342740174791,0.863855009454,0.0336689838269,0.0342233913604
184659.0,0.0254764796843,0.0258009961462,0.0257645257166,0.0254935534938,0.897464444959
184759.0,0.0675433085404,0.0686137463384,0.728556501991,0.0669865322843,0.0682999108457
184763.0,0.0336724715721,0.41173778119,0.486586481501,0.0339085106735,0.0340947550635
184777.0,0.0170468639405,0.0169402590566,0.0170332443445,0.0167955291713,0.932184103487
184829.0,0.0170495358332,0.0169415167647,0.0170366789697,0.0167959109148,0.932176357518
185036.0,0.0409305934799,0.0410032071465,0.0411217862252,0.0404274048482,0.8365170083
185315.0,0.0406999641582,0.0404873283083,0.0412790601248,0.0403319726256,0.837201674783
185397.0,0.0254481919262,0.897862281403,0.0257878218329,0.0252047307547,0.0256969740835
185422.0,0.018565259597,0.0185494604109,0.0188247548061,0.0182842056524,0.925776319534
185487.0,0.0409933153901,0.836331184639,0.0409417362362,0.0405304962202,0.0412032675144
185503.0,0.0226600996622,0.0228658149492,0.0228751772115,0.0224059133314,0.909192994846
185505.0,0.0227794723003,0.0227565071552,0.0230949507422,0.0223429960298,0.909026073773
185510.0,0.02032934378,0.0204704090531,0.0204055485808,0.0201570941664,0.91863760442
185549.0,0.0291201986345,0.0290977408784,0.0292788765962,0.0287762173508,0.88372696654
185568.0,0.795243279866,0.0508011967785,0.0512575049676,0.0511099873525,0.0515880310353
185622.0,0.0340504805599,0.0342012606319,0.863844941235,0.0336686132772,0.0342347042958
185623.0,0.793383442765,0.0511916958974,0.0516468746364,0.0520970520156,0.0516809346858
185637.0,0.622573895409,0.0224947991309,0.0227043630457,0.309441160027,0.0227857823874
185696.0,0.0157003542854,0.015722237121,0.0160257019818,0.0155177423526,0.937033964259
185704.0,0.012943910006,0.01303942775,0.948288350947,0.0128438939246,0.0128844173724
185723.0,0.0513208528274,0.0509196909085,0.795327279076,0.050733913199,0.0516982639887
185740.0,0.0408716332333,0.0408537985562,0.0412455947759,0.0404394573899,0.836589516045
185743.0,0.0340614489781,0.863357522499,0.0343365481299,0.0338855250005,0.0343589553928
185769.0,0.863441786949,0.0341798724281,0.0341770006016,0.0340114301208,0.0341899099011
185785.0,0.0184221285449,0.0188832934138,0.0186044071632,0.018434011741,0.925656159137
185790.0,0.30320585611,0.0255030772167,0.620165743503,0.0254239532149,0.0257013699556
185813.0,0.0157416589395,0.0158985305484,0.0156929512041,0.0155505342646,0.937116325043
185834.0,0.033967437059,0.0340881235301,0.0338570610619,0.033965917744,0.864121460605
185863.0,0.0409295742146,0.0405884014827,0.836768804896,0.0404254363401,0.0412877830666
185882.0,0.025436215681,0.0258320887248,0.0259854656068,0.0254206317276,0.89732559826
185943.0,0.0254988425113,0.897832523185,0.025561272384,0.0252498641284,0.0258574977917
185983.0,0.0170214373736,0.0172314486649,0.0171457735926,0.0168187665406,0.931782573828
185988.0,0.0291318903658,0.0292999408963,0.029375166708,0.0292306163689,0.882962385661
185999.0,0.0156629075717,0.0157789993073,0.0158465894942,0.0155869094248,0.937124594202
186011.0,0.0341345695556,0.0346569643947,0.0340089474888,0.0339701532945,0.863229365266
186046.0,0.0339139152882,0.0336913920363,0.0336746592233,0.0335601217565,0.865159911696
186054.0,0.0203721293169,0.0205411414288,0.0205294351443,0.0201464115298,0.91841088258
186061.0,0.513868877419,0.0255570687697,0.409339825648,0.025445665554,0.0257885626095
186062.0,0.367406288757,0.0144768319515,0.588925079962,0.0146505015995,0.01454129773
186065.0,0.836879002536,0.0406258027068,0.0407894492603,0.0407987240401,0.0409070214565
186066.0,0.0292854819693,0.88260876408,0.0293075769299,0.0294839571156,0.0293142199052
186081.0,0.0340567609456,0.034342475583,0.0341079640123,0.0336601390197,0.863832660439
186084.0,0.0409895589828,0.0408135368568,0.040782223251,0.040536267822,0.836878413087
186097.0,0.0292835022525,0.882568624141,0.0293051982676,0.0295286836221,0.0293139917171
186118.0,0.041151272561,0.040356119694,0.836808185414,0.0408032308092,0.0408811915218
186130.0,0.0290321011463,0.0293214166681,0.0291998371447,0.0289776092022,0.883469035839
186169.0,0.0255219633274,0.0257695075219,0.0256514968892,0.0254001646183,0.897656867643
186183.0,0.0226387137253,0.352397847505,0.022562764279,0.0227553097862,0.579645364705
186191.0,0.0226536219438,0.0227345393917,0.909360495889,0.0224486699297,0.0228026728457
186195.0,0.0225561906465,0.0230169427606,0.0227260867727,0.022484603017,0.909216176803
186196.0,0.897759371869,0.0253023391751,0.025606087419,0.025770908327,0.0255612932096
186199.0,0.0338234160391,0.0337954100988,0.0337467753238,0.0335871622111,0.865047236327
186232.0,0.0157416706778,0.0159015586062,0.0156929605478,0.0155505382091,0.937113271959
186263.0,0.0255250914016,0.025910848014,0.897385431823,0.0252072400728,0.025971388689
186265.0,0.0226934526384,0.022805195273,0.022741979632,0.0225366245221,0.909222747934
186289.0,0.0185652734785,0.0185494738289,0.018828577663,0.0182842082264,0.925772466803
186297.0,0.0204065640019,0.435617246935,0.0205516614395,0.020152068657,0.503272458967
186318.0,0.0513265696665,0.0509189462455,0.79539908782,0.0507333838679,0.0516220124
186320.0,0.0290955309027,0.0291255982944,0.0295034577185,0.0287778111219,0.883497601963
186345.0,0.0253716828205,0.0255599993686,0.89823831863,0.0251751383332,0.025654860848
186361.0,0.0226108793849,0.0227843703744,0.909448624389,0.0225113281695,0.0226447976824
186374.0,0.0291440220617,0.0293850716839,0.0293655985344,0.0290592670778,0.883046040642
186422.0,0.0509909099644,0.0507734414095,0.0509866652878,0.051403877811,0.795845105527
186424.0,0.0292831684829,0.882599423645,0.0293049793501,0.0294988347915,0.0293135937302
186426.0,0.0338923916543,0.0340786410132,0.0341364660856,0.0338912302528,0.864001270994
186461.0,0.0290490054833,0.0288773349286,0.0291581452844,0.0291520494994,0.883763464804
186472.0,0.0292059119436,0.0293190977908,0.0293950421398,0.0288658620456,0.88321408608
186479.0,0.0342836009324,0.0341110426911,0.0342959408305,0.0344021567266,0.862907258819
186486.0,0.0186346800826,0.0185182908085,0.925824917151,0.018414579879,0.0186075320791
186501.0,0.0225931014582,0.273211912731,0.0225551977852,0.0227597423357,0.65888004569
186505.0,0.0185653164951,0.0185495155746,0.0188412082961,0.0182842165702,0.925759743064
186512.0,0.0170227536495,0.0170708740475,0.0172772886248,0.0167676431274,0.931861440551
186515.0,0.0160123375862,0.0160665480623,0.93626414677,0.0158346710801,0.0158222965013
186520.0,0.0410427653257,0.0407469228161,0.383629402316,0.0406340822206,0.493946827322
186567.0,0.0226752104082,0.0225145873879,0.360557517046,0.571425795271,0.0228268898876
186569.0,0.882881976339,0.0294419842373,0.0293035324043,0.0290734330909,0.0292990739281
186570.0,0.0411638995754,0.0406062570572,0.0420037738839,0.0403340283108,0.835892041173
186577.0,0.908828555943,0.0224831690051,0.0232320780045,0.022747579227,0.02270861782
186592.0,0.0291439611535,0.883183580609,0.0292748805684,0.0291298541852,0.0292677234836
186596.0,0.10279652696,0.102067805148,0.102835982189,0.101508016746,0.590791668957
186646.0,0.0686221967115,0.0681503364569,0.0683588798522,0.0678663127685,0.727002274211
186657.0,0.0185652964844,0.0185494961283,0.0188351968983,0.018284212628,0.925765797861
186666.0,0.017087942866,0.0172731786019,0.0170120280687,0.016854049759,0.931772800704
186674.0,0.0337639934444,0.864181016964,0.0340536905106,0.0335139372566,0.0344873618239
186677.0,0.0408785953559,0.041182771999,0.0414218925195,0.0405490485155,0.83596769161
186718.0,0.0293205470511,0.0289008305642,0.0299113507115,0.0288498301442,0.883017441529
186732.0,0.0513185945767,0.0514423798672,0.050943039242,0.0506901654458,0.795605820868
186734.0,0.0411278993137,0.0408473183703,0.0411929733159,0.835379562129,0.0414522468714
186735.0,0.0292669318398,0.0296860182657,0.881831017437,0.0296146262031,0.0296014062544
186739.0,0.0341096518712,0.0339847162705,0.0340479162494,0.863553700955,0.0343040146544
186742.0,0.0338759360547,0.0336886013852,0.0339319664217,0.03425621457,0.864247281568
186747.0,0.0186278487773,0.0188028769107,0.018566151511,0.0183043987451,0.925698724056
186748.0,0.0256772392458,0.0258268504939,0.672088493407,0.250398472256,0.0260089445965
186758.0,0.0340122321447,0.539825133026,0.0339734577025,0.0340270803966,0.358162096731
186770.0,0.0256029537546,0.0257114961721,0.897496918673,0.0253878095366,0.0258008218637
186781.0,0.606249271245,0.0135113124389,0.352974706994,0.0136708938384,0.0135938154843
186785.0,0.0338264641248,0.0345785369412,0.0340390320518,0.0336464317634,0.863909535119
186793.0,0.0204517377318,0.0204342759899,0.0206889073315,0.0201030387121,0.918322040235
186798.0,0.0169811848244,0.0172392933468,0.0171546568104,0.0168378418687,0.93178702315
186846.0,0.564750687979,0.0338954944346,0.333283429747,0.0339346665322,0.0341357213071
186875.0,0.0205452468116,0.396358631589,0.0205378961773,0.0203665479022,0.54219167752
186889.0,0.029192502708,0.881859183196,0.0293392687979,0.0299949444026,0.0296141008951
186893.0,0.0407182471181,0.836343911328,0.0412112054818,0.0405743039938,0.0411523320782
186899.0,0.0341181966361,0.363910305552,0.0340056784273,0.0337698878698,0.534195931515
186902.0,0.0340515024957,0.248597550915,0.0338747666366,0.0336063503433,0.64986982961
186912.0,0.0290170591551,0.0294913697416,0.0292862543516,0.0287760671635,0.883429249588
186922.0,0.0256001103181,0.0253830324557,0.897817659659,0.0257445046465,0.0254546929207
186949.0,0.01856537293,0.0185495706116,0.0188592711348,0.0182842281386,0.925741557185
186978.0,0.0297190537616,0.0288759850119,0.882598524256,0.0295314316352,0.0292750053349
187002.0,0.0185652721796,0.0185494725721,0.0188282141488,0.0182842079827,0.925772833117
187049.0,0.0290318428514,0.0289691296861,0.0294634239151,0.0287421723305,0.883793431217
187057.0,0.0292915934542,0.882593306423,0.029308132233,0.029480817067,0.0293261508226
187087.0,0.022680493879,0.0227533835247,0.0231850980238,0.0223789366385,0.909002087934
187089.0,0.0253251551146,0.0255306200887,0.0258294921368,0.0265336112237,0.896781121436
187094.0,0.0230735430697,0.0225148895392,0.223006735908,0.0228385636748,0.708566267808
187116.0,0.0507844364514,0.794970430363,0.0519407313083,0.0507401357379,0.0515642661396
187157.0,0.0170496730971,0.0171791213552,0.017168991992,0.0168350889073,0.931767124648
187169.0,0.0202862347714,0.0206498829916,0.0204948528538,0.0202317755719,0.918337253811
187170.0,0.0340981694965,0.337421102347,0.0343495649382,0.0338253408323,0.560305822385
187173.0,0.0340112043942,0.0342119272942,0.86373679891,0.0337219609036,0.0343181084979
187177.0,0.0290655864093,0.0295786385817,0.408095770324,0.503856549143,0.0294034555419
187186.0,0.0185652623297,0.0185494630498,0.0188254961611,0.0182842061535,0.925775572306
187213.0,0.0408716607308,0.0408538232491,0.0412476835064,0.0404394677589,0.836587364755
187219.0,0.0336940484883,0.0340492864126,0.864362988931,0.0335532198751,0.0343404562927
187225.0,0.0292844449618,0.882564672917,0.0293199954004,0.0295114038397,0.0293194828811
187253.0,0.0185172151538,0.924717568791,0.0188922507328,0.0190040761485,0.0188688891744
187271.0,0.0510942831927,0.0508401606689,0.0508751141139,0.0510226114127,0.796167830612
187289.0,0.0340370553841,0.0339143640568,0.0343981613129,0.0336236297023,0.864026789544
187311.0,0.0203152717772,0.0203200643403,0.0205733838722,0.0208273043665,0.917963975644
187318.0,0.0337972420763,0.0338993137615,0.864288795287,0.0335494302325,0.0344652186431
187328.0,0.863937392455,0.033761977341,0.0340085416246,0.0341737475139,0.0341183410657
187331.0,0.0682374773954,0.0679381669279,0.0685931069156,0.474778876678,0.320452372083
187341.0,0.0202673503491,0.0205194794457,0.792015280219,0.146599684635,0.020598205351
187352.0,0.0253250757956,0.0255304878195,0.025829240178,0.0264736577592,0.896841538448
187366.0,0.0226302598043,0.0229888029846,0.0228322067123,0.0230926882107,0.908456042288
187369.0,0.0185250368601,0.0186920048462,0.925385585055,0.0186268269373,0.0187705463013
187373.0,0.0255798670046,0.897501636389,0.0256852537887,0.0252650542185,0.025968188599
187380.0,0.0205423235786,0.0207648901485,0.0204526536653,0.0201504229289,0.918089709679
187390.0,0.0253251661644,0.0255306382172,0.0258295259385,0.0265422456839,0.896772423996
187394.0,0.0412653391608,0.0406368489252,0.041189223337,0.0409145079567,0.83599408062
187397.0,0.0227847556904,0.908938917808,0.0227663484544,0.0226297997487,0.022880178298
187406.0,0.050941559575,0.0509843549582,0.0507636986183,0.0505539887598,0.796756398089
187409.0,0.02532506911,0.0255304764622,0.0258292179717,0.0264687740603,0.896846462396
187420.0,0.0185930612414,0.26161086726,0.018644411486,0.0183587286231,0.68279293139
187423.0,0.0224847367789,0.022879379613,0.0228891323305,0.023505483304,0.908241267974
187425.0,0.0405130863753,0.0403012855593,0.0409616509606,0.0409201211067,0.837303855998
187432.0,0.0225414735296,0.0228176004896,0.0229768746081,0.0233522803117,0.908311771061
187433.0,0.0185652547439,0.018549455728,0.0188234527006,0.0182842047698,0.925777632058
187440.0,0.023078074682,0.0227459216923,0.908144740098,0.0230470422585,0.0229842212691
187444.0,0.0292298737582,0.0301862220579,0.0292295090819,0.0289062955178,0.882448099584
187446.0,0.0291439427833,0.883179502393,0.0292786204409,0.0291298751543,0.029268059228
187453.0,0.0679690675204,0.0677448354209,0.0677177812786,0.067525761402,0.729042554378
187460.0,0.0289834952992,0.0291839867222,0.0297122650467,0.0300435628958,0.882076690036
187466.0,0.0413214228643,0.0408521547404,0.0410996732696,0.835260879653,0.0414658694726
187475.0,0.0205422854063,0.0207571232344,0.0204526243566,0.0201504153454,0.918097551657
187495.0,0.0339177549982,0.0344036645172,0.0342533512264,0.0335662074426,0.863859021816
187499.0,0.025666998588,0.304170914926,0.0255241422048,0.0252647412374,0.619373203043
187526.0,0.0253784850373,0.0256783027209,0.0255528928385,0.0256147246269,0.897775594776
187527.0,0.0509685502871,0.0507797583357,0.0509673517716,0.050554365072,0.796729974533
187534.0,0.836809819812,0.0407361911905,0.0408264202833,0.0407023908129,0.0409251779012
187537.0,0.0205422150581,0.0207438182066,0.0204525710192,0.0201504020609,0.918110993655
187549.0,0.0341450760919,0.0338263904406,0.863073377639,0.0346907588332,0.0342643969949
187574.0,0.0226083221725,0.437439733096,0.0229050110572,0.0223852761844,0.49466165749
187575.0,0.0253250661583,0.025530471435,0.0258292081034,0.0264666266959,0.896848627607
187614.0,0.051136452533,0.0523371563799,0.792295851604,0.0521709927447,0.0520595467386
187619.0,0.0253250533462,0.0255304495154,0.0258291647677,0.0264573702465,0.896857962124
187622.0,0.0225687705326,0.0226719298569,0.0228616233679,0.0234654701363,0.908432206106
187627.0,0.0686437963092,0.0681513290469,0.0683607100999,0.0678668782404,0.726977286304
187635.0,0.0160209498555,0.01567944632,0.936808356857,0.0157168816607,0.0157743653065
187638.0,0.0256264033237,0.025835282221,0.0257415850521,0.025750956044,0.897045773359
187643.0,0.0510869519579,0.0508383222157,0.0508730713469,0.0509937658893,0.79620788859
187651.0,0.837154389276,0.040509733161,0.0409108723046,0.0406643167779,0.0407606884801
187652.0,0.0226165089952,0.0229043453909,0.0230462310023,0.0225788510978,0.908854063514
187664.0,0.0253486835928,0.0255186283014,0.897851589993,0.0256531275221,0.025627970591
187680.0,0.029267471855,0.209421426469,0.0290844024194,0.0288087531671,0.703417946089
187713.0,0.0343106662969,0.0339972223087,0.0342571603017,0.862865331372,0.0345696197212
187769.0,0.0203432102647,0.0204717590747,0.0206111512009,0.0202087745668,0.918365104893
187780.0,0.0254307359825,0.0254808104002,0.898302796821,0.0252417680448,0.0255438887515
187795.0,0.0205422048651,0.0207420138534,0.020452563386,0.0201504002269,0.918112817669
187797.0,0.0341486674331,0.392285342392,0.0340987810965,0.0336463434343,0.505820865644
187809.0,0.0253251111356,0.0255305472625,0.0258293547356,0.0264999210821,0.896815065784
187819.0,0.0253251626959,0.0255306325336,0.0258295153565,0.0265395281653,0.896775161249
187825.0,0.0682281577782,0.0675993587967,0.0679581100259,0.0683863827164,0.727827990683
187838.0,0.0226883223903,0.0228678760257,0.436315379927,0.0223833157593,0.495745105897
187842.0,0.0515541950355,0.79423534733,0.0512165776675,0.0510850196349,0.0519088603325
187846.0,0.040775302494,0.0404661596493,0.0410720470056,0.040436985301,0.83724950555
187848.0,0.0255297197093,0.0259337411357,0.33534372441,0.0252167382493,0.587976076496
187850.0,0.0289834773959,0.0291839564332,0.0297067328896,0.0300434157404,0.882082417541
187869.0,0.0509421121141,0.0509753659735,0.0507634983745,0.0505538824795,0.796765141058
187872.0,0.0253251060131,0.0255305387024,0.0258293383904,0.0264960685481,0.896818948346
187873.0,0.0205423711765,0.0207416479691,0.0204525638883,0.020150400113,0.918113016853
187878.0,0.0187879121283,0.0185506953731,0.0189248353465,0.924942426952,0.0187941302003
187883.0,0.02532513693,0.0255305901131,0.0258294359144,0.026519548866,0.896795288176
187897.0,0.0342580279419,0.0339483587875,0.0340709623895,0.863482839885,0.0342398109958
187904.0,0.0185652936159,0.0185494933442,0.018834353809,0.0182842120711,0.92576664716
187918.0,0.0185498348605,0.925552964837,0.0185818509457,0.01855126476,0.0187640845964
187955.0,0.0336785468024,0.0341329869823,0.864327324307,0.0335521279405,0.0343090139677
187988.0,0.0253250950839,0.0255305203782,0.0258293032405,0.0264879002312,0.896827181066
187996.0,0.918130123669,0.0203046815132,0.0206490865556,0.0204569475302,0.0204591607324
