"","Id","Screen_Name","Original_Text","Time","Type","Retweeted_Id","Retweeted_Screen_Name","Reply_To_Id","Reply_To_Screen_Name","Deliveries","Total_Impressions","Retweets","Retweet_Impressions","Replies","Reply_Impressions","Tweet_URL","User_URL","dates","row","newt"
"18",39722481719844864,"jsphctrl","Um, wow - William Hague just said 'seen info to suggest' that Gaddafi on his way to Venezuela",2011-02-21 16:25:00,"Regular",NA,NA,NA,NA,455,5908,9,5453,0,0,"http://twitter.com/jsphctrl/status/39722481719844864","http://twitter.com/jsphctrl","2011-02-21",291536,2011-02-21 16:00:00
"19",39722634719526912,"venelinks","#venezuela El hijo de Gadafi dice que no permitirán caos y amenaza con la guerra civil http://j.mp/gTSDpF",2011-02-21 16:26:00,"Regular",NA,NA,NA,NA,971,971,0,0,0,0,"http://twitter.com/venelinks/status/39722634719526913","http://twitter.com/venelinks","2011-02-21",291614,2011-02-21 16:00:00
"20",39722802789613568,"ABBRESCO","Esto es el colmo!!!! RT @Fuerza_HN: Gadafi ha huido hacia Venezuela, según un diplomático libio http://j.mp/i1drga",2011-02-21 16:27:00,"Regular",NA,NA,NA,NA,541,541,0,0,0,0,"http://twitter.com/ABBRESCO/status/39722802789613569","http://twitter.com/ABBRESCO","2011-02-21",291703,2011-02-21 16:00:00
"21",39722895433269248,"nomoregenocide","Libya denies reports Gaddafi has fled to Venezuela - International Business Times http://bit.ly/hefb2H",2011-02-21 16:27:00,"Regular",NA,NA,NA,NA,11,11,0,0,0,0,"http://twitter.com/nomoregenocide/status/39722895433269248","http://twitter.com/nomoregenocide","2011-02-21",291755,2011-02-21 16:00:00
"22",39722922369220608,"miges","seria bien chevere Gadafi aqui en Venezuela! #NOT...asi traeria sus SuperCarpas para los damnificados!!! #HechoEnSocialismo @lorenspi",2011-02-21 16:27:00,"Regular",NA,NA,NA,NA,576,576,0,0,0,0,"http://twitter.com/miges/status/39722922369220608","http://twitter.com/miges","2011-02-21",291765,2011-02-21 16:00:00
"23",39722953264336896,"Adla_M","Ghadaffi in Venezuela ?",2011-02-21 16:27:00,"Regular",NA,NA,NA,NA,43,43,0,0,0,0,"http://twitter.com/Adla_M/status/39722953264336896","http://twitter.com/Adla_M","2011-02-21",291788,2011-02-21 16:00:00
"24",39722954799591424,"paulsabbagh","Gaddafi to Venezuela",2011-02-21 16:27:00,"Regular",NA,NA,NA,NA,26,26,0,0,0,0,"http://twitter.com/paulsabbagh/status/39722954799591424","http://twitter.com/paulsabbagh","2011-02-21",291790,2011-02-21 16:00:00
"25",39722976928595968,"floriangossy","william hague hat angeblich informationen, dass gaddafi am weg nach venezuela ist.",2011-02-21 16:27:00,"Regular",NA,NA,NA,NA,558,558,0,0,0,0,"http://twitter.com/floriangossy/status/39722976928595968","http://twitter.com/floriangossy","2011-02-21",291799,2011-02-21 16:00:00
"26",39722985006972928,"SultanAlQassemi","Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:27:00,"Regular",NA,NA,NA,NA,38164,110735,94,72571,0,0,"http://twitter.com/SultanAlQassemi/status/39722985006972928","http://twitter.com/SultanAlQassemi","2011-02-21",291805,2011-02-21 16:00:00
"27",39723012643229696,"CampaignReboot","UK Foreign Office: Hague apparently saying Ghadaffi is on way to Venezuela",2011-02-21 16:27:00,"Regular",NA,NA,NA,NA,181,181,0,0,0,0,"http://twitter.com/CampaignReboot/status/39723012643229696","http://twitter.com/CampaignReboot","2011-02-21",291811,2011-02-21 16:00:00
"28",39723020369133568,"L_Auvergnate","according to british foreign minister Hague, gaddaffi left #libya to #venezuela",2011-02-21 16:28:00,"Regular",NA,NA,NA,NA,176,176,0,0,0,0,"http://twitter.com/L_Auvergnate/status/39723020369133568","http://twitter.com/L_Auvergnate","2011-02-21",291817,2011-02-21 16:00:00
"29",39723069689827328,"acarvin","Reuters, via AJE: UK Foreign Minister William Hague says Gaddafi may be en route to Venezuela. (Heard rumors yesterday, still unconfirmed.)",2011-02-21 16:28:00,"Regular",NA,NA,NA,NA,25040,45893,21,20853,0,0,"http://twitter.com/acarvin/status/39723069689827328","http://twitter.com/acarvin","2011-02-21",291841,2011-02-21 16:00:00
"30",39723093580722176,"stuartdhughes","Foreign Sec William Hague says he has seen some information to suggest that Col Gaddafi may be on his way to Venezuela #libya",2011-02-21 16:28:00,"Regular",NA,NA,NA,NA,500,622,2,121,1,1,"http://twitter.com/stuartdhughes/status/39723093580722176","http://twitter.com/stuartdhughes","2011-02-21",291850,2011-02-21 16:00:00
"31",39723110349545472,"brericsson","AJE: #Gaddafi on his way to Venezuela?  #Feb17  #libya",2011-02-21 16:28:00,"Regular",NA,NA,NA,NA,140,140,0,0,0,0,"http://twitter.com/brericsson/status/39723110349545472","http://twitter.com/brericsson","2011-02-21",291857,2011-02-21 16:00:00
"32",39723117802815488,"WrongingRights","British FM Hague says Gaddafi on way to Venezuela?  #Libya",2011-02-21 16:28:00,"Regular",NA,NA,NA,NA,1422,1572,1,150,0,0,"http://twitter.com/WrongingRights/status/39723117802815488","http://twitter.com/WrongingRights","2011-02-21",291863,2011-02-21 16:00:00
"33",39723125289660416,"KatLikesJam","unconfirmed reports Gaddaffi may have fleed to Venezuela #Libya",2011-02-21 16:28:00,"Regular",NA,NA,NA,NA,61,61,0,0,0,0,"http://twitter.com/KatLikesJam/status/39723125289660416","http://twitter.com/KatLikesJam","2011-02-21",291868,2011-02-21 16:00:00
"34",39723128150171648,"jasnoen","Al Jazeera siterer William Hague på ryktet fra tidligere i dag om at Gaddafi er på vei til Venezuela.",2011-02-21 16:28:00,"Regular",NA,NA,NA,NA,1965,1965,0,0,0,0,"http://twitter.com/jasnoen/status/39723128150171648","http://twitter.com/jasnoen","2011-02-21",291872,2011-02-21 16:00:00
"35",39723131576778752,"dynamitejet","#Libya acc. William Hague, UK Gov, Gaddaffi on way to Venezuela, thus has left country. (Unconfirmed)",2011-02-21 16:28:00,"Regular",NA,NA,NA,NA,16,16,0,0,0,0,"http://twitter.com/dynamitejet/status/39723131576778752","http://twitter.com/dynamitejet","2011-02-21",291874,2011-02-21 16:00:00
"36",39723135976734720,"lawandsexuality","Wow, Hague saying Gaddafi on his way to Venezuela!",2011-02-21 16:28:00,"Regular",NA,NA,NA,NA,2494,2494,0,0,0,0,"http://twitter.com/lawandsexuality/status/39723135976734720","http://twitter.com/lawandsexuality","2011-02-21",291876,2011-02-21 16:00:00
"37",39723168566480896,"dmorca","Cancillería británica dice tener informe de que Gadafi huye hacia Venezuela!",2011-02-21 16:28:00,"Regular",NA,NA,NA,NA,23,23,0,0,0,0,"http://twitter.com/dmorca/status/39723168566480896","http://twitter.com/dmorca","2011-02-21",291893,2011-02-21 16:00:00
"38",39723233112633344,"alexlobov","BREAKING: British Foreign Minister says Gaddafi may be on his way to Venezuela. Source: Reuters.",2011-02-21 16:28:00,"Regular",NA,NA,NA,NA,2654,2680,1,26,0,0,"http://twitter.com/alexlobov/status/39723233112633344","http://twitter.com/alexlobov","2011-02-21",291929,2011-02-21 16:00:00
"39",39723239060144128,"teessidedazza","AlJazeera: William Hague says Gaddafi is on his way to Venezuela.",2011-02-21 16:28:00,"Regular",NA,NA,NA,NA,114,114,0,0,0,0,"http://twitter.com/teessidedazza/status/39723239060144128","http://twitter.com/teessidedazza","2011-02-21",291931,2011-02-21 16:00:00
"40",39723245032833024,"DebbiAlmontaser","Latest news on Aljzeera eng. Rumor is #Gaddafi has fled to Venezuela.",2011-02-21 16:28:00,"Regular",NA,NA,NA,NA,69,69,0,0,0,0,"http://twitter.com/DebbiAlmontaser/status/39723245032833024","http://twitter.com/DebbiAlmontaser","2011-02-21",291933,2011-02-21 16:00:00
"41",39723256705589248,"Rizzz","Reuters reporting that Hague (British FM) says Gaddafi on his way to Venezuela. #Libya",2011-02-21 16:28:00,"Regular",NA,NA,NA,NA,1615,1615,0,0,0,0,"http://twitter.com/Rizzz/status/39723256705589248","http://twitter.com/Rizzz","2011-02-21",291942,2011-02-21 16:00:00
"42",39723263969988608,"freearab","#Larache #Libya Gaddafi has left for  #Venezuela",2011-02-21 16:28:00,"Regular",NA,NA,NA,NA,52,52,0,0,0,0,"http://twitter.com/freearab/status/39723263969988608","http://twitter.com/freearab","2011-02-21",291945,2011-02-21 16:00:00
"43",39723283288956928,"glazingblogger","Apparently, Gaddafi is on his way to Venezuela...I'll give it 48 hours before Libya becomes the next country to have removed their dictator!",2011-02-21 16:29:00,"Regular",NA,NA,NA,NA,290,290,0,0,0,0,"http://twitter.com/glazingblogger/status/39723283288956929","http://twitter.com/glazingblogger","2011-02-21",291951,2011-02-21 16:00:00
"44",39723299755794432,"bashar_alostad","British PM: Gaddafi en route to Venezuela. #revolution #libya #bahrain #jan25 #egypt",2011-02-21 16:29:00,"Regular",NA,NA,NA,NA,11,11,0,0,0,0,"http://twitter.com/bashar_alostad/status/39723299755794432","http://twitter.com/bashar_alostad","2011-02-21",291957,2011-02-21 16:00:00
"45",39723315677511680,"FourYawkeyWay","BBC: UK FM William Hague says he has seen some information suggesting #Libya's #Gaddafi is on his way to #Venezuela, Reuters reports #feb17",2011-02-21 16:29:00,"Regular",NA,NA,NA,NA,296,296,0,0,0,0,"http://twitter.com/FourYawkeyWay/status/39723315677511680","http://twitter.com/FourYawkeyWay","2011-02-21",291971,2011-02-21 16:00:00
"46",39723321218179072,"gayecosar","#libya UK FM: We have seen information that Gaddafi is going to Venezuela!!",2011-02-21 16:29:00,"Regular",NA,NA,NA,NA,28,28,0,0,0,0,"http://twitter.com/gayecosar/status/39723321218179073","http://twitter.com/gayecosar","2011-02-21",291976,2011-02-21 16:00:00
"47",39723339652145152,"AngelaPateman","AJE Breaking: Reporting William Hague saying Gaddafi on way to Venezuela",2011-02-21 16:29:00,"Regular",NA,NA,NA,NA,285,285,0,0,0,0,"http://twitter.com/AngelaPateman/status/39723339652145152","http://twitter.com/AngelaPateman","2011-02-21",291979,2011-02-21 16:00:00
"48",39723375307919360,"algergawi","News on Gaddafi being en route to Venezuela will really empower the opposition. #Feb17",2011-02-21 16:29:00,"Regular",NA,NA,NA,NA,3890,3890,0,0,0,0,"http://twitter.com/algergawi/status/39723375307919360","http://twitter.com/algergawi","2011-02-21",292002,2011-02-21 16:00:00
"49",39723386414440448,"sunnysingh_sw6","Sigh! Rumours AGAIN that Gaddafi is on his way to Venezuela. Will believe it when I see it! #Libya #Feb17",2011-02-21 16:29:00,"Regular",NA,NA,NA,NA,607,607,0,0,0,0,"http://twitter.com/sunnysingh_sw6/status/39723386414440448","http://twitter.com/sunnysingh_sw6","2011-02-21",292012,2011-02-21 16:00:00
"50",39723418236633088,"Munerais","Hague afirma que Gadafi puede estar de camino a Venezuela",2011-02-21 16:29:00,"Regular",NA,NA,NA,NA,6,6,0,0,0,0,"http://twitter.com/Munerais/status/39723418236633088","http://twitter.com/Munerais","2011-02-21",292054,2011-02-21 16:00:00
"51",39723426436481024,"danaxahmad","So #gaddafi has left to venezuela?",2011-02-21 16:29:00,"Regular",NA,NA,NA,NA,32,32,0,0,0,0,"http://twitter.com/danaxahmad/status/39723426436481024","http://twitter.com/danaxahmad","2011-02-21",292060,2011-02-21 16:00:00
"52",39723456379494400,"freearab","“@freearab: #Larache #Libya Gaddafi has left for #Venezuela” BY BY",2011-02-21 16:29:00,"Regular",NA,NA,NA,NA,52,52,0,0,0,0,"http://twitter.com/freearab/status/39723456379494400","http://twitter.com/freearab","2011-02-21",292082,2011-02-21 16:00:00
"53",39723473337188352,"NeilCollier","William Hague says Gaddafi in Venezuela.",2011-02-21 16:29:00,"Regular",NA,NA,NA,NA,20,20,0,0,0,0,"http://twitter.com/NeilCollier/status/39723473337188352","http://twitter.com/NeilCollier","2011-02-21",292094,2011-02-21 16:00:00
"54",39723485488103424,"kishkafka","AJEnglish Say WM Hague says that #Gaddafi is headed to Venezuela: Time will tell..",2011-02-21 16:29:00,"Regular",NA,NA,NA,NA,105,105,0,0,0,0,"http://twitter.com/kishkafka/status/39723485488103424","http://twitter.com/kishkafka","2011-02-21",292103,2011-02-21 16:00:00
"55",39723507537543168,"AlArabiya_Eng","British FM: information suggest Libya's Gaddafi on his way to Venezuela  #Libya #feb17 #Feb17 #gaddafi",2011-02-21 16:29:00,"Regular",NA,NA,NA,NA,18891,122264,38,103268,1,105,"http://twitter.com/AlArabiya_Eng/status/39723507537543168","http://twitter.com/AlArabiya_Eng","2011-02-21",292117,2011-02-21 16:00:00
"56",39723518346280960,"UrNextPal","Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Regular",NA,NA,NA,NA,13,13,0,0,0,0,"http://twitter.com/UrNextPal/status/39723518346280960","http://twitter.com/UrNextPal","2011-02-21",292125,2011-02-21 16:00:00
"57",39723557412020224,"OliverVarney","William Hague saying  he's seen information suggesting Gaddafi is on his way to Venezuela",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,327,936,2,609,0,0,"http://twitter.com/OliverVarney/status/39723557412020224","http://twitter.com/OliverVarney","2011-02-21",292157,2011-02-21 16:00:00
"58",39723559936991232,"UrNextPal","#libya Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,13,13,0,0,0,0,"http://twitter.com/UrNextPal/status/39723559936991232","http://twitter.com/UrNextPal","2011-02-21",292159,2011-02-21 16:00:00
"59",39723577225781248,"pete_apps","another one gone? U.K.'s Hague says has seen information Gaddafi on the way to Venezuela",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,294,294,0,0,0,0,"http://twitter.com/pete_apps/status/39723577225781248","http://twitter.com/pete_apps","2011-02-21",292169,2011-02-21 16:00:00
"60",39723583928414208,"wmnfnews",". @chavezcandanga true? RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,833,833,0,0,0,0,"http://twitter.com/wmnfnews/status/39723583928414208","http://twitter.com/wmnfnews","2011-02-21",292172,2011-02-21 16:00:00
"61",39723596322586624,"TheRickWilson","I wonder of al-Megrahi is on the plane to the Venezuelan Workers' Paradise with Gaddafi...",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,2577,2577,0,0,0,0,"http://twitter.com/TheRickWilson/status/39723596322586624","http://twitter.com/TheRickWilson","2011-02-21",292185,2011-02-21 16:00:00
"62",39723601452204032,"MeganIacobini","Al Arabiya: #Gaddafi on his way to Venezuela??  #Libya",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,5,5,0,0,0,0,"http://twitter.com/MeganIacobini/status/39723601452204032","http://twitter.com/MeganIacobini","2011-02-21",292189,2011-02-21 16:00:00
"63",39723605134671872,"leimolavida","Al Arabia : AL Gaddafi on his way to Venezuela !!! #Libya",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,32,32,0,0,0,0,"http://twitter.com/leimolavida/status/39723605134671872","http://twitter.com/leimolavida","2011-02-21",292192,2011-02-21 16:00:00
"64",39723605638123520,"0rulz0","Hague says Muammar #Gaddafi is on his way to Venezuela - Will Chavez allow him refuge? #Libya",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,106,106,0,0,0,0,"http://twitter.com/0rulz0/status/39723605638123520","http://twitter.com/0rulz0","2011-02-21",292193,2011-02-21 16:00:00
"65",39723618137145344,"jonathanfryer","British FM @WilliamJHague is repeating reports that #Gaddafi has fled to #Venezuela, but no confimation available #Libya",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,2211,2211,0,0,0,0,"http://twitter.com/jonathanfryer/status/39723618137145344","http://twitter.com/jonathanfryer","2011-02-21",292207,2011-02-21 16:00:00
"66",39723621865881600,"Tahoe58","Reuter UK FM reports that Gaddafi may be on his way to Venezuela",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,607,607,0,0,0,0,"http://twitter.com/Tahoe58/status/39723621865881600","http://twitter.com/Tahoe58","2011-02-21",292217,2011-02-21 16:00:00
"67",39723644947148800,"hafsa86","William Hague (UK FM) claims #Gaddafi on his way to venezuela...yala m3a salama!!! #Feb17 #Libya #Jan25",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,142,143,0,0,1,1,"http://twitter.com/hafsa86/status/39723644947148800","http://twitter.com/hafsa86","2011-02-21",292225,2011-02-21 16:00:00
"68",39723649032388608,"blogdiva","UNCONFIRMED RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,12699,13473,2,774,0,0,"http://twitter.com/blogdiva/status/39723649032388608","http://twitter.com/blogdiva","2011-02-21",292230,2011-02-21 16:00:00
"69",39723649820917760,"alykhansatchu","William Hague says he has seen some information suggesting Libya's Col Gaddafi is on his way to #Venezuela #Reuters #BBC #Libya",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,8775,9987,6,1212,0,0,"http://twitter.com/alykhansatchu/status/39723649820917760","http://twitter.com/alykhansatchu","2011-02-21",292233,2011-02-21 16:00:00
"70",39723653834866688,"BawarIsmail","Brittiska utrikesministern säger att Khaddafi kan ha flytt till Venezuela. Intressant. #libya",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,201,201,0,0,0,0,"http://twitter.com/BawarIsmail/status/39723653834866688","http://twitter.com/BawarIsmail","2011-02-21",292235,2011-02-21 16:00:00
"71",39723674726711296,"AlixKroeger","Reuters quotes Hague: some info to suggest #Gaddafi has left #Libya for #Venezuela!",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,142,142,0,0,0,0,"http://twitter.com/AlixKroeger/status/39723674726711296","http://twitter.com/AlixKroeger","2011-02-21",292252,2011-02-21 16:00:00
"72",39723692078403584,"libyanmaddog","William Hague thinks ghaddafi is on way to Venezuela, please confirm if u can #Libya",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,521,1127,4,605,1,1,"http://twitter.com/libyanmaddog/status/39723692078403584","http://twitter.com/libyanmaddog","2011-02-21",292264,2011-02-21 16:00:00
"73",39723695802945536,"jordipc","Según el ministro exteriores del Reino Unido, Gadafi podría estar camino de Venezuela, dice Reuters. ¿De dónde sacará la info? via @acarvin",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,1029,5024,3,3995,0,0,"http://twitter.com/jordipc/status/39723695802945536","http://twitter.com/jordipc","2011-02-21",292267,2011-02-21 16:00:00
"74",39723696537083904,"Samofcanada","Gaddafi to Venezuela? Maybe #Libya",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,200,200,0,0,0,0,"http://twitter.com/Samofcanada/status/39723696537083904","http://twitter.com/Samofcanada","2011-02-21",292268,2011-02-21 16:00:00
"75",39723708385988608,"Patrickjjj","bis repetita RT @AlArabiya_Eng: British FM: information suggest Libya's Gaddafi on his way to Venezuela  #Libya #feb17 #Feb17 #gaddafi",2011-02-21 16:30:00,"Regular",NA,NA,NA,NA,591,591,0,0,0,0,"http://twitter.com/Patrickjjj/status/39723708385988608","http://twitter.com/Patrickjjj","2011-02-21",292277,2011-02-21 16:00:00
"76",39723773280129024,"mubaraketganen","@Dima_Khatib da7na gamdeen awey =) British FM: information suggest Libya's Gaddafi on his way to Venezuela #Libya #feb17 #Feb17 #gaddafi",2011-02-21 16:31:00,"Reply",NA,NA,NA,"Dima_Khatib",1,1,0,0,0,0,"http://twitter.com/mubaraketganen/status/39723773280129024","http://twitter.com/mubaraketganen","2011-02-21",292316,2011-02-21 16:00:00
"77",39723826862501888,"El_porfi","Ayer se corrio el rumor q Gadafi huria hacia Venezuela pues que se traiga la espada de Bolivar para q la devue… (cont) http://deck.ly/~wh2BF",2011-02-21 16:31:00,"Regular",NA,NA,NA,NA,311,311,0,0,0,0,"http://twitter.com/El_porfi/status/39723826862501888","http://twitter.com/El_porfi","2011-02-21",292353,2011-02-21 16:00:00
"78",39723831434285056,"albert_sc","Reuters comenta que según el ministro de exteriores británico Gadafi podría estar camino de Venezuela...",2011-02-21 16:31:00,"Regular",NA,NA,NA,NA,70,115,1,45,0,0,"http://twitter.com/albert_sc/status/39723831434285056","http://twitter.com/albert_sc","2011-02-21",292355,2011-02-21 16:00:00
"79",39723832608702464,"lksriv","Again...? RT @WrongingRights: British FM Hague says Gaddafi on way to Venezuela?  #Libya",2011-02-21 16:31:00,"Regular",NA,NA,NA,NA,2013,2013,0,0,0,0,"http://twitter.com/lksriv/status/39723832608702464","http://twitter.com/lksriv","2011-02-21",292356,2011-02-21 16:00:00
"80",39723833426587648,"on_clusters","Reuters comenta que según el ministro de exteriores británico Gadafi podría estar camino de Venezuela...",2011-02-21 16:31:00,"Regular",NA,NA,NA,NA,315,441,1,126,0,0,"http://twitter.com/on_clusters/status/39723833426587648","http://twitter.com/on_clusters","2011-02-21",292357,2011-02-21 16:00:00
"81",39723834445803520,"MarioDanneels","Intel reports of #Gaddafi on his way to Venezuela #Libya #Arab",2011-02-21 16:31:00,"Regular",NA,NA,NA,NA,172,6939,2,6767,0,0,"http://twitter.com/MarioDanneels/status/39723834445803520","http://twitter.com/MarioDanneels","2011-02-21",292358,2011-02-21 16:00:00
"82",39723840791650304,"falafelandchips","UK FM says #Ghadaffi may be heading to Venezuela. #Chavez next?",2011-02-21 16:31:00,"Regular",NA,NA,NA,NA,179,179,0,0,0,0,"http://twitter.com/falafelandchips/status/39723840791650304","http://twitter.com/falafelandchips","2011-02-21",292368,2011-02-21 16:00:00
