"","Id","Screen_Name","Text","Time","Type","Retweeted_Id","Retweeted_Screen_Name","Reply_To_Id","Reply_To_Screen_Name","Deliveries","Total_Impressions","Retweets","Retweet_Impressions","Replies","Reply_Impressions","Tweet_URL","User_URL","dates","newrt"
"11",39723108646526976,"_chiquitita_","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:28:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,1405,1405,0,0,0,0,"http://twitter.com/_chiquitita_/status/39723108646526977","http://twitter.com/_chiquitita_","2011-02-21",2011-02-21 16:00:00
"12",39723114531135488,"Madprof666","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:28:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,499,499,0,0,0,0,"http://twitter.com/Madprof666/status/39723114531135488","http://twitter.com/Madprof666","2011-02-21",2011-02-21 16:00:00
"13",39723127802044416,"mariam_di","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:28:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,586,586,0,0,0,0,"http://twitter.com/mariam_di/status/39723127802044416","http://twitter.com/mariam_di","2011-02-21",2011-02-21 16:00:00
"14",39723148207198208,"platipuszen","RT @acarvin: Reuters, via AJE: UK Foreign Minister William Hague says Gaddafi may be en route to Venezuela. (Heard rumors yesterday, sti ...",2011-02-21 16:28:00,"Retweet",39723069689827328,"acarvin",NA,NA,817,817,0,0,0,0,"http://twitter.com/platipuszen/status/39723148207198208","http://twitter.com/platipuszen","2011-02-21",2011-02-21 16:00:00
"15",39723148689543168,"BawarIsmail","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:28:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,201,201,0,0,0,0,"http://twitter.com/BawarIsmail/status/39723148689543169","http://twitter.com/BawarIsmail","2011-02-21",2011-02-21 16:00:00
"16",39723158860873728,"hmd183","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:28:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,520,520,0,0,0,0,"http://twitter.com/hmd183/status/39723158860873728","http://twitter.com/hmd183","2011-02-21",2011-02-21 16:00:00
"17",39723162824351744,"simski1945","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:28:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,21,21,0,0,0,0,"http://twitter.com/simski1945/status/39723162824351744","http://twitter.com/simski1945","2011-02-21",2011-02-21 16:00:00
"18",39723165563359232,"LorcanRK","RT @jsphctrl: Um, wow - William Hague just said 'seen info to suggest' that Gaddafi on his way to Venezuela",2011-02-21 16:28:00,"Retweet",39722481719844864,"jsphctrl",NA,NA,1033,1033,0,0,0,0,"http://twitter.com/LorcanRK/status/39723165563359232","http://twitter.com/LorcanRK","2011-02-21",2011-02-21 16:00:00
"19",39723173834530816,"dianaiak","RT @acarvin: Reuters, via AJE: UK Foreign Minister William Hague says Gaddafi may be en route to Venezuela. (Heard rumors yesterday, sti ...",2011-02-21 16:28:00,"Retweet",39723069689827328,"acarvin",NA,NA,168,168,0,0,0,0,"http://twitter.com/dianaiak/status/39723173834530816","http://twitter.com/dianaiak","2011-02-21",2011-02-21 16:00:00
"20",39723183779221504,"edesposti","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:28:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,159,159,0,0,0,0,"http://twitter.com/edesposti/status/39723183779221504","http://twitter.com/edesposti","2011-02-21",2011-02-21 16:00:00
"21",39723185947541504,"gabrielmilland","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:28:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,1351,1351,0,0,0,0,"http://twitter.com/gabrielmilland/status/39723185947541504","http://twitter.com/gabrielmilland","2011-02-21",2011-02-21 16:00:00
"22",39723193405153280,"hibaalali","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of #Gaddafi on his way to Venezuela #Libya #Feb17",2011-02-21 16:28:00,"Retweet",NA,NA,NA,NA,345,345,0,0,0,0,"http://twitter.com/hibaalali/status/39723193405153281","http://twitter.com/hibaalali","2011-02-21",2011-02-21 16:00:00
"23",39723198325071872,"ahmedm989","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:28:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,13,13,0,0,0,0,"http://twitter.com/ahmedm989/status/39723198325071872","http://twitter.com/ahmedm989","2011-02-21",2011-02-21 16:00:00
"24",39723198710951936,"Shhh527","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela #libya",2011-02-21 16:28:00,"Retweet",NA,NA,NA,NA,630,1129,3,499,0,0,"http://twitter.com/Shhh527/status/39723198710951936","http://twitter.com/Shhh527","2011-02-21",2011-02-21 16:00:00
"25",39723211096588288,"deejackson","RT @acarvin: Reuters, via AJE: UK Foreign Minister William Hague says Gaddafi may be en route to Venezuela. (Heard rumors yesterday, sti ...",2011-02-21 16:28:00,"Retweet",39723069689827328,"acarvin",NA,NA,2285,2285,0,0,0,0,"http://twitter.com/deejackson/status/39723211096588289","http://twitter.com/deejackson","2011-02-21",2011-02-21 16:00:00
"26",39723234345623552,"francislambert","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:28:00,"Retweet",NA,NA,NA,NA,285,285,0,0,0,0,"http://twitter.com/francislambert/status/39723234345623552","http://twitter.com/francislambert","2011-02-21",2011-02-21 16:00:00
"27",39723235608109056,"LebaneseVoices","RT @acarvin: Reuters, via AJE: UK Foreign Minister William Hague says Gaddafi may be en route to Venezuela. (Heard rumors yesterday, sti ...",2011-02-21 16:28:00,"Retweet",39723069689827328,"acarvin",NA,NA,1965,1965,0,0,0,0,"http://twitter.com/LebaneseVoices/status/39723235608109056","http://twitter.com/LebaneseVoices","2011-02-21",2011-02-21 16:00:00
"28",39723239320207360,"lostgen","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:28:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,152,152,0,0,0,0,"http://twitter.com/lostgen/status/39723239320207360","http://twitter.com/lostgen","2011-02-21",2011-02-21 16:00:00
"29",39723240754655232,"tomwatson","RT @acarvin: Reuters, via AJE: UK Foreign Minister William Hague says Gaddafi may be en route to Venezuela. (Heard rumors yesterday, sti ...",2011-02-21 16:28:00,"Retweet",39723069689827328,"acarvin",NA,NA,3011,3011,0,0,0,0,"http://twitter.com/tomwatson/status/39723240754655232","http://twitter.com/tomwatson","2011-02-21",2011-02-21 16:00:00
"30",39723240997912576,"wanzeecn","RT @acarvin: Reuters, via AJE: UK Foreign Minister William Hague says Gaddafi may be en route to Venezuela. (H… (cont) http://deck.ly/~XVFmJ",2011-02-21 16:28:00,"Retweet",NA,NA,NA,NA,1484,1484,0,0,0,0,"http://twitter.com/wanzeecn/status/39723240997912576","http://twitter.com/wanzeecn","2011-02-21",2011-02-21 16:00:00
"31",39723248643997696,"NRHSJax","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:28:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,83,83,0,0,0,0,"http://twitter.com/NRHSJax/status/39723248643997696","http://twitter.com/NRHSJax","2011-02-21",2011-02-21 16:00:00
"32",39723254251913216,"furumai_yoshiko","RT @acarvin: Reuters, via AJE: UK Foreign Minister William Hague says Gaddafi may be en route to Venezuela. (H… (cont) http://deck.ly/~7O5Gy",2011-02-21 16:28:00,"Retweet",NA,NA,NA,NA,5047,5047,0,0,0,0,"http://twitter.com/furumai_yoshiko/status/39723254251913216","http://twitter.com/furumai_yoshiko","2011-02-21",2011-02-21 16:00:00
"33",39723256382488576,"NwLibAmbitie","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:28:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,240,240,0,0,0,0,"http://twitter.com/NwLibAmbitie/status/39723256382488576","http://twitter.com/NwLibAmbitie","2011-02-21",2011-02-21 16:00:00
"34",39723262481141760,"h_de_c","RT @jsphctrl: Um, wow - William Hague just said 'seen info to suggest' that Gaddafi on his way to Venezuela",2011-02-21 16:28:00,"Retweet",39722481719844864,"jsphctrl",NA,NA,202,202,0,0,0,0,"http://twitter.com/h_de_c/status/39723262481141762","http://twitter.com/h_de_c","2011-02-21",2011-02-21 16:00:00
"35",39723270299336704,"theparvulesco","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,18,18,0,0,0,0,"http://twitter.com/theparvulesco/status/39723270299336704","http://twitter.com/theparvulesco","2011-02-21",2011-02-21 16:00:00
"36",39723274258620416,"thesuzannemoore","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,5864,5864,0,0,0,0,"http://twitter.com/thesuzannemoore/status/39723274258620417","http://twitter.com/thesuzannemoore","2011-02-21",2011-02-21 16:00:00
"37",39723287651164160,"jasonkenney","RT @sultanalqassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",NA,NA,NA,NA,1264,1264,0,0,0,0,"http://twitter.com/jasonkenney/status/39723287651164160","http://twitter.com/jasonkenney","2011-02-21",2011-02-21 16:00:00
"38",39723318026313728,"JamilaElGizuli","RT @jsphctrl: Um, wow - William Hague just said 'seen info to suggest' that Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722481719844864,"jsphctrl",NA,NA,74,74,0,0,0,0,"http://twitter.com/JamilaElGizuli/status/39723318026313728","http://twitter.com/JamilaElGizuli","2011-02-21",2011-02-21 16:00:00
"39",39723325940969472,"iansteadman","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,136,136,0,0,0,0,"http://twitter.com/iansteadman/status/39723325940969472","http://twitter.com/iansteadman","2011-02-21",2011-02-21 16:00:00
"40",39723326607867904,"pdougmc","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,149,149,0,0,0,0,"http://twitter.com/pdougmc/status/39723326607867904","http://twitter.com/pdougmc","2011-02-21",2011-02-21 16:00:00
"41",39723326897131520,"rstripolina","RT @acarvin: Reuters, via AJE: UK Foreign Minister William Hague says Gaddafi may be en route to Venezuela. (Heard rumors yesterday, sti ...",2011-02-21 16:29:00,"Retweet",39723069689827328,"acarvin",NA,NA,269,269,0,0,0,0,"http://twitter.com/rstripolina/status/39723326897131520","http://twitter.com/rstripolina","2011-02-21",2011-02-21 16:00:00
"42",39723329233485824,"bluereflex","RT @acarvin: Reuters, via AJE: UK Foreign Minister William Hague says Gaddafi may be en route to Venezuela. (Heard rumors yesterday, sti ...",2011-02-21 16:29:00,"Retweet",39723069689827328,"acarvin",NA,NA,193,193,0,0,0,0,"http://twitter.com/bluereflex/status/39723329233485825","http://twitter.com/bluereflex","2011-02-21",2011-02-21 16:00:00
"43",39723339798937600,"azjayhawk47","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,387,387,0,0,0,0,"http://twitter.com/azjayhawk47/status/39723339798937600","http://twitter.com/azjayhawk47","2011-02-21",2011-02-21 16:00:00
"44",39723340604252160,"pinesol","RT @stuartdhughes: Foreign Sec William Hague says he has seen some information to suggest that Col Gaddafi may be on his way to Venezuel ...",2011-02-21 16:29:00,"Retweet",39723093580722176,"stuartdhughes",NA,NA,8,8,0,0,0,0,"http://twitter.com/pinesol/status/39723340604252161","http://twitter.com/pinesol","2011-02-21",2011-02-21 16:00:00
"45",39723343749988352,"MFOIrishelk","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,26,26,0,0,0,0,"http://twitter.com/MFOIrishelk/status/39723343749988352","http://twitter.com/MFOIrishelk","2011-02-21",2011-02-21 16:00:00
"46",39723355053633536,"UrNextPal","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,13,13,0,0,0,0,"http://twitter.com/UrNextPal/status/39723355053633536","http://twitter.com/UrNextPal","2011-02-21",2011-02-21 16:00:00
"47",39723367821094912,"evo_one8","RT @alexlobov Alexander Lobov: BREAKING: British Foreign Minister says Gaddafi may be on his way to Venezuela. Source: Reuters.",2011-02-21 16:29:00,"Retweet",NA,NA,NA,NA,412,412,0,0,0,0,"http://twitter.com/evo_one8/status/39723367821094912","http://twitter.com/evo_one8","2011-02-21",2011-02-21 16:00:00
"48",39723391049007104,"Bigshort08","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,114,114,0,0,0,0,"http://twitter.com/Bigshort08/status/39723391049007104","http://twitter.com/Bigshort08","2011-02-21",2011-02-21 16:00:00
"49",39723403262828544,"Videofilmik","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,78,78,0,0,0,0,"http://twitter.com/Videofilmik/status/39723403262828545","http://twitter.com/Videofilmik","2011-02-21",2011-02-21 16:00:00
"50",39723415396945920,"MoAm84","RT @jsphctrl: Um, wow - William Hague just said 'seen info to suggest' that Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722481719844864,"jsphctrl",NA,NA,162,162,0,0,0,0,"http://twitter.com/MoAm84/status/39723415396945920","http://twitter.com/MoAm84","2011-02-21",2011-02-21 16:00:00
"51",39723469000155136,"MartijndeM","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,388,388,0,0,0,0,"http://twitter.com/MartijndeM/status/39723469000155136","http://twitter.com/MartijndeM","2011-02-21",2011-02-21 16:00:00
"52",39723483772633088,"Asderberg","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,13,13,0,0,0,0,"http://twitter.com/Asderberg/status/39723483772633088","http://twitter.com/Asderberg","2011-02-21",2011-02-21 16:00:00
"53",39723484422606848,"YIG_jeddah","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,757,757,0,0,0,0,"http://twitter.com/YIG_jeddah/status/39723484422606848","http://twitter.com/YIG_jeddah","2011-02-21",2011-02-21 16:00:00
"54",39723486012391424,"RadioAYRE","RT @jsphctrl: Um, wow - William Hague just said 'seen info to suggest' that Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722481719844864,"jsphctrl",NA,NA,2355,2355,0,0,0,0,"http://twitter.com/RadioAYRE/status/39723486012391424","http://twitter.com/RadioAYRE","2011-02-21",2011-02-21 16:00:00
"55",39723488306671616,"LordWatTyler","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",NA,NA,NA,NA,295,295,0,0,0,0,"http://twitter.com/LordWatTyler/status/39723488306671616","http://twitter.com/LordWatTyler","2011-02-21",2011-02-21 16:00:00
"56",39723509345296384,"stevecrossan","RT @jsphctrl: Um, wow - William Hague just said 'seen info to suggest' that Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722481719844864,"jsphctrl",NA,NA,166,166,0,0,0,0,"http://twitter.com/stevecrossan/status/39723509345296384","http://twitter.com/stevecrossan","2011-02-21",2011-02-21 16:00:00
"57",39723510863626240,"PMarrakchi","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,14,14,0,0,0,0,"http://twitter.com/PMarrakchi/status/39723510863626240","http://twitter.com/PMarrakchi","2011-02-21",2011-02-21 16:00:00
"58",39723512696537088,"NollaigMul","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:29:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,98,98,0,0,0,0,"http://twitter.com/NollaigMul/status/39723512696537088","http://twitter.com/NollaigMul","2011-02-21",2011-02-21 16:00:00
"59",39723520992874496,"carlosrojito","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:30:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,440,440,0,0,0,0,"http://twitter.com/carlosrojito/status/39723520992874496","http://twitter.com/carlosrojito","2011-02-21",2011-02-21 16:00:00
"60",39723523186360320,"MoAm84","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:30:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,162,162,0,0,0,0,"http://twitter.com/MoAm84/status/39723523186360320","http://twitter.com/MoAm84","2011-02-21",2011-02-21 16:00:00
"61",39723540903108608,"surgtek","RT @acarvin: Reuters, via AJE: UK Foreign Minister William Hague says Gaddafi may be en route to Venezuela. (Heard rumors yesterday, sti ...",2011-02-21 16:30:00,"Retweet",39723069689827328,"acarvin",NA,NA,67,67,0,0,0,0,"http://twitter.com/surgtek/status/39723540903108608","http://twitter.com/surgtek","2011-02-21",2011-02-21 16:00:00
"62",39723554161303552,"vihargg","RT @alexlobov: BREAKING: British Foreign Minister says Gaddafi may be on his way to Venezuela. Source: Reuters.",2011-02-21 16:30:00,"Retweet",NA,NA,NA,NA,576,576,0,0,0,0,"http://twitter.com/vihargg/status/39723554161303553","http://twitter.com/vihargg","2011-02-21",2011-02-21 16:00:00
"63",39723561010733056,"MeganIacobini","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:30:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,5,5,0,0,0,0,"http://twitter.com/MeganIacobini/status/39723561010733057","http://twitter.com/MeganIacobini","2011-02-21",2011-02-21 16:00:00
"64",39723573971136512,"Vihara79","RT @acarvin: Reuters, via AJE: UK Foreign Minister William Hague says Gaddafi may be en route to Venezuela. (Heard rumors yesterday, sti ...",2011-02-21 16:30:00,"Retweet",39723069689827328,"acarvin",NA,NA,131,131,0,0,0,0,"http://twitter.com/Vihara79/status/39723573971136512","http://twitter.com/Vihara79","2011-02-21",2011-02-21 16:00:00
"65",39723599589806080,"mapocoloco","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:30:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,472,472,0,0,0,0,"http://twitter.com/mapocoloco/status/39723599589806080","http://twitter.com/mapocoloco","2011-02-21",2011-02-21 16:00:00
"66",39723605273223168,"Vihara79","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:30:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,131,131,0,0,0,0,"http://twitter.com/Vihara79/status/39723605273223168","http://twitter.com/Vihara79","2011-02-21",2011-02-21 16:00:00
"67",39723609924714496,"daichi_at_KCL","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:30:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,1167,1167,0,0,0,0,"http://twitter.com/daichi_at_KCL/status/39723609924714496","http://twitter.com/daichi_at_KCL","2011-02-21",2011-02-21 16:00:00
"68",39723610847461376,"DanBolton01","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:30:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,437,437,0,0,0,0,"http://twitter.com/DanBolton01/status/39723610847461376","http://twitter.com/DanBolton01","2011-02-21",2011-02-21 16:00:00
"69",39723624600580096,"FoxiesDoxies","RT @AlArabiya_Eng: British FM: information suggest Libya's Gaddafi on his way to Venezuela  #Libya #feb17 #Feb17 #gaddafi",2011-02-21 16:30:00,"Retweet",39723507537543168,"AlArabiya_Eng",NA,NA,685,685,0,0,0,0,"http://twitter.com/FoxiesDoxies/status/39723624600580096","http://twitter.com/FoxiesDoxies","2011-02-21",2011-02-21 16:00:00
"70",39723625477046272,"13monsters","RT @SultanAlQassemi: Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:30:00,"Retweet",39722985006972928,"SultanAlQassemi",NA,NA,487,487,0,0,0,0,"http://twitter.com/13monsters/status/39723625477046273","http://twitter.com/13monsters","2011-02-21",2011-02-21 16:00:00
"71",39723627318353920,"PGMGO","RT @SultanAlQassemi Breaking Al Arabiya: British Foreign Minister: Intel reports of Gaddafi on his way to Venezuela",2011-02-21 16:30:00,"Retweet",NA,NA,NA,NA,60,60,0,0,0,0,"http://twitter.com/PGMGO/status/39723627318353921","http://twitter.com/PGMGO","2011-02-21",2011-02-21 16:00:00
"72",39723643277811712,"SB4_PeoplePower","RT @jsphctrl: Um, wow - William Hague just said 'seen info to suggest' that Gaddafi on his way to Venezuela",2011-02-21 16:30:00,"Retweet",39722481719844864,"jsphctrl",NA,NA,183,183,0,0,0,0,"http://twitter.com/SB4_PeoplePower/status/39723643277811712","http://twitter.com/SB4_PeoplePower","2011-02-21",2011-02-21 16:00:00
